city,year,violent_per_100k,homs_per_100k,rape_per_100k,rob_per_100k,agg_ass_per_100k,total_pop
Upper Marlboro,1992,1153.44374,20.00466776,64.9357866,525.5194466,542.9838391,629853
Oakland,2004,1276.753957,20.57281662,64.94069824,542.8249204,648.4155213,403445
Tulsa,2001,1153.694894,8.626704726,64.95401205,196.891849,883.2223279,394125
Buffalo,2005,1390.19801,19.76919465,64.95592529,588.4865622,716.9863275,283269
Portland,2002,828.491895,3.672393152,65.00135879,237.6038369,522.2143062,544604
Philadelphia,1999,1604.520608,20.3430167,65.0697863,773.5919776,745.5158278,1435382
Washington,1981,2274.842767,35.06289308,65.09433962,1635.062893,539.6226415,6.36E+05
Memphis,2012,1736.594893,20.38221211,65.1013939,514.7269088,1136.384378,657436
Wichita,1995,701.050774,13.15472848,65.13194834,287.1580974,335.6059998,311675
Phoenix,2015,593.7512823,7.180665545,65.13889459,193.6215174,327.8102048,1559744
San Jose,1982,547.9593213,5.606884648,65.16109186,257.7651564,219.4261884,659903
Washington,1983,1915.40931,29.37399679,65.16853933,1235.634029,585.2327448,6.23E+05
Atlanta,2003,1969.64108,34.33532153,65.19071183,858.6150338,1011.500013,431043
Long Beach,1977,978.1862448,21.63490662,65.19318529,575.7769816,315.5811713,346662
Aurora,2013,416.0310233,5.82268752,65.21410022,136.5420223,208.4522132,343484
Nashville,1980,803.9378353,19.24672308,65.26187711,448.4265251,271.00271,452025
Tucson,2002,909.7635851,9.080248142,65.30050791,260.8156381,574.5671909,517607
Oklahoma City,2012,919.0624019,14.27115531,65.31152253,202.9861973,636.4935268,595607
Miami,1986,1656.050673,17.96439059,65.31497565,642.9477569,929.8235498,901784
New Orleans,1987,1397.178711,37.30419845,65.32784021,688.9448553,605.6018168,549536
Jacksonville,1999,1034.219645,11.81558575,65.34161278,242.4330426,714.6294034,702462
Las Vegas,1977,975.3709019,21.08716864,65.40596374,507.1642762,381.7134933,279791
Milwaukee,1988,824.1974016,13.25391891,65.45145139,345.4200347,400.0719966,611140
Tucson,1994,1106.021269,8.382381593,65.47319677,229.2694641,802.8962261,441402
Detroit,2005,2361.332487,41.40157082,65.48773936,757.6598456,1496.783331,900932
Salt Lake City,2001,631.2153874,9.744319874,65.50348359,260.3898811,295.5777028,184723
Philadelphia,2006,1562.5,27.78961283,65.54798112,749.0905218,720.0718843,1464576
San Francisco,1986,1266.547997,15.18898292,65.55245262,677.5085804,508.2979812,750544
Wichita,2010,794.5225542,4.184450582,65.6435685,125.7950456,598.8994895,382368
Denver,1989,722.2158196,11.12034437,65.7111258,256.1722966,389.2120528,494589
Aurora,2004,592.1915173,4.426963614,65.72338288,188.6567571,333.3844137,293655
Upper Marlboro,1981,987.0239394,10.27596275,65.73072725,592.6395759,318.3776735,564424
Phoenix,2014,571.885385,7.45170121,65.75799489,192.9598419,305.715847,1529852
Tulsa,2008,1285.27186,13.05639842,65.80424803,286.1962533,920.2149605,382954
San Antonio,1995,517.8517852,14.20142014,65.80658066,234.5234523,203.320332,999900
Oakland,2003,1379.105314,26.78112938,65.84718049,607.8579273,678.6190765,407003
Indianapolis,2005,993.1226134,13.49487195,65.84997701,409.0945441,504.6832204,800304
Kansas City,2005,1459.20543,28.13033723,65.86071018,446.5132894,918.7010928,447915
Boston,1977,1521.343536,12.11003664,65.8785993,913.0967624,530.2581375,619321
Milwaukee,2014,1484.741178,14.32440445,65.95888563,592.1309051,812.3269828,600374
Las Vegas,1991,862.4432693,15.69186659,65.96677895,486.4478642,294.3367596,656391
Albuquerque,1980,854.5267108,14.90099958,65.99014101,277.9492575,495.6863127,328837
Tulsa,2009,1116.016328,17.66917586,65.99956866,290.2421976,742.1053862,384851
Philadelphia,1986,1045.926679,20.84923873,66.01245848,586.3924374,372.6725442,1645144
Aurora,2009,469.115532,5.863944151,66.04652885,170.6716376,226.5334214,324014
Kansas City,1977,1141.335826,19.71324344,66.04952698,472.7113839,582.861672,492055
Sacramento,1982,1035.8958,14.90746968,66.21690022,534.9354819,419.8359485,288446
Washington,1978,1411.721068,28.04154303,66.32047478,939.6142433,377.7448071,6.74E+05
Albuquerque,1991,1422.110757,12.97221403,66.38721296,332.4447791,1010.306551,393148
Charlotte,1994,1726.738263,16.50474938,66.39841706,514.6825871,1129.15251,527121
Phoenix,1979,807.9742027,12.67028303,66.41456052,325.3895764,403.4997828,718216
Indianapolis,1978,727.2961067,14.8069928,66.43663873,382.4490376,263.6034376,513271
Phoenix,1978,775.1559713,12.62983253,66.45014158,291.4907939,404.5852033,696763
Las Vegas,1978,999.0826164,18.69385353,66.46703477,535.8904679,378.0312603,288865
Dallas,1976,815.3525803,25.88778209,66.52034442,350.3855028,372.558951,888450
San Jose,1983,514.9476197,7.143782007,66.52646994,217.4388649,223.8385029,671913
St. Louis,2008,2072.688684,46.88324668,66.53490696,739.4639027,1219.806628,356204
Dallas,1998,1465.445401,23.17927699,66.59443072,540.6658339,835.0058592,1087178
Philadelphia,2007,1475.410179,27.3069306,66.5954736,714.577791,666.9299835,1435533
Albuquerque,1985,1149.695702,11.76302545,66.65714422,349.2498271,722.025705,357051
San Antonio,1998,451.4026732,8.085095172,66.67932423,161.7019034,214.9363503,1100791
Baltimore,1997,2420.277187,43.35820408,66.70492936,1199.160074,1111.05398,719587
Washington,1982,2123.137876,30.74484945,66.71949287,1448.019017,577.6545166,6.31E+05
Milwaukee,2013,1363.836852,17.31010894,66.74378542,546.5999784,733.1829795,600805
Atlanta,2000,2781.20603,32.17487766,66.7508656,1037.75986,1644.520426,416474
Indianapolis,2014,1254.663625,15.84642022,66.76469697,443.6997663,728.3527413,858238
Sacramento,1985,1176.248786,12.46229357,66.78511171,665.6142952,431.3870852,312944
Philadelphia,2001,1409.732715,20.35168234,66.78513234,632.5487288,690.0471711,1518302
Portland,1999,1236.581111,6.876444053,66.79974223,278.5942191,884.3107052,508984
Chicago,2002,1565.021123,22.0535759,66.80736031,630.705044,845.4551426,2938299
Philadelphia,1987,1054.830832,20.49274751,66.81363241,563.9749625,403.5494894,1649364
Detroit,2006,2418.532396,47.5995577,66.93334479,818.0114013,1485.988092,884462
Memphis,2010,1607.84926,13.75815635,66.93574941,500.3949673,1026.760387,646889
Buffalo,2014,1227.850893,23.21810703,66.94554193,494.1587112,643.5285331,258419
Seattle,1993,1399.842642,12.61119498,67.00873749,502.5655312,817.6571788,531274
Kansas City,2002,1352.395845,18.54127108,67.01664247,449.2348933,817.6030381,447650
Buffalo,2015,1118.576034,15.88556196,67.02932242,400.2386709,635.4224785,258096
Philadelphia,2003,1378.431623,23.26354048,67.11665128,642.8892782,645.1621529,1495903
Tulsa,2011,999.7450145,12.37058225,67.15458936,275.1823399,645.0375031,396101
Fresno,1987,1155.710884,11.30698463,67.156636,375.5289442,701.718319,291855
Cincinnati,2012,980.0677911,15.86744271,67.18342764,582.7065131,314.3104077,296204
Oklahoma City,1977,721.4176727,17.93505903,67.18954948,207.4577723,428.8352919,373570
Houston,1989,1139.656341,26.78729314,67.23085336,573.0963368,472.5418573,1713499
Memphis,2007,1952.144445,19.57374071,67.23804059,727.814435,1137.518229,669264
Tulsa,1981,729.2353105,12.79837924,67.25956747,258.4183382,390.7590256,367234
Charlotte,1995,1695.868388,16.35590448,67.26136,541.9501384,1070.300985,544146
San Jose,1979,534.8822218,7.272811421,67.27350564,224.465407,235.8704977,604993
Philadelphia,2000,1503.212415,21.02072419,67.27949656,686.9625383,727.9496557,1517550
Aurora,1993,1807.307084,7.704472649,67.31276104,300.0689348,1432.220916,246610
Upper Marlboro,1986,900.00034,7.990180578,67.32152147,359.7281299,464.9605081,588222
Charlotte,1985,1362.864548,16.68205785,67.32401918,333.9390509,944.9194197,335690
Oklahoma City,2005,853.5080724,10.15633229,67.33272145,224.3797114,551.6393073,531688
Salt Lake City,2011,647.2389733,3.683473832,67.35495006,179.9640072,396.2365422,190038
Houston,1987,1090.287983,18.56322906,67.35636055,557.0118144,447.3565789,1739999
Las Vegas,1982,1053.619075,20.74238896,67.41276411,645.6068563,319.8570661,424252
Fort Worth,2013,562.7126807,6.210117422,67.42413201,159.3085224,329.7699088,789035
Philadelphia,2004,1408.277996,22.23384071,67.44265017,657.3805571,661.2209478,1484224
Tucson,1982,837.7128292,8.878324002,67.58982143,260.6217691,500.6229147,349165
Pittsburgh,1987,1109.982906,9.511201368,67.60664756,728.5066129,304.3584438,389015
Tulsa,1995,1155.767436,7.954352622,67.61199728,251.0923978,829.1086883,377152
Wichita,2004,810.5475056,8.141973558,67.66260785,176.0350835,558.7078407,356179
Baltimore,1988,1927.135152,30.63308373,67.68078756,968.2149029,860.606378,763880
Omaha,1986,820.1752275,9.026139701,67.69604775,188.6463197,554.8067203,332368
Denver,1997,672.3178133,13.12303511,67.70725362,238.3067101,353.1808145,525793
Orlando,2015,940.6268859,11.92081598,67.79964089,194.4583107,666.4481184,268438
Albuquerque,1986,1178.48631,13.45429384,67.82062406,342.6726268,754.5387648,364196
Las Vegas,1975,1040.989462,14.84834622,67.8208246,539.7574503,418.5628406,249186
Jacksonville,1983,935.7454772,13.53282701,67.82916951,377.5988804,476.7846003,605934
Fort Worth,1996,1059.85276,14.46027041,67.83568029,359.8055519,617.7512578,470254
Oakland,2012,1993.306415,31.79077166,67.83700095,1085.892657,807.7859855,399487
Chicago,2001,1601.25935,22.88102315,67.88723984,633.2821316,877.2089549,2910709
Philadelphia,2002,1315.880978,18.89483581,67.90331617,581.8690929,647.2137334,1524226
Oakland,2015,1442.4968,20.26313468,67.94109864,784.3025071,569.9900591,419481
Indianapolis,1977,743.6149312,15.71709234,67.97642436,420.2357564,239.6856582,5.09E+05
Milwaukee,1993,965.152444,25.19603154,68.0453336,645.4677635,226.4433153,623114
Omaha,1980,633.7103212,12.1437177,68.06873344,336.508809,216.9890611,312919
Jacksonville,1979,897.2967631,13.35971114,68.07962388,284.5801482,531.2772799,546419
Tampa,2001,2125.21281,10.92158941,68.09932222,757.7655713,1288.426327,311310
Miami,1984,2727.594934,42.43147317,68.13995397,1423.95032,1193.073187,400646
Detroit,2001,2190.460355,41.30576409,68.18065363,742.0397518,1338.934186,956283
Las Vegas,1997,1040.82346,16.78747516,68.18474501,430.6102362,525.2410038,869696
Houston,1983,920.8211788,32.45057361,68.19826433,594.0595205,226.1128204,1728783
Milwaukee,1994,1043.679631,22.10781296,68.23202706,638.8998898,314.4399009,628737
Newark,1996,3345.054962,35.12670431,68.34434861,1610.864842,1630.719067,261909
Fresno,1982,964.2068051,14.58241273,68.49315068,535.5722492,345.5589925,226300
Pittsburgh,1995,979.1983765,16.34815942,68.49315068,585.4332262,308.9238401,354780
Buffalo,1982,986.7043188,11.65071166,68.5172805,458.5387234,447.9976033,360493
Austin,1984,427.7886081,15.3152475,68.52924304,199.3577979,144.5863196,385237
Indianapolis,2006,959.9622457,17.47882877,68.54197853,405.6336762,468.3077622,800969
Wichita,2006,930.4030534,7.275332147,68.55601446,145.5066429,709.0650639,357372
Memphis,2004,1546.75829,16.39781403,68.6562681,578.2145079,883.4897,652526
Memphis,2003,1577.100838,19.2702391,68.66934411,657.4822056,831.6790496,653858
Cincinnati,1977,811.7147504,16.9943187,68.68537143,383.5523319,342.4827283,423671
Aurora,2001,567.5013034,5.988530203,68.6919641,166.2697798,326.5510293,283876
Indianapolis,1984,925.7413776,10.38967648,68.69908528,390.5670219,456.085594,471622
San Francisco,1984,1302.464426,10.14510276,68.79213518,725.7222827,497.8049055,719559
Miami,1980,1604.795924,27.37281647,68.81939235,735.7090011,772.8947141,774491
Boston,1995,1737.559355,17.43188401,68.8196254,653.1509038,998.1569414,550715
Upper Marlboro,1980,933.9257427,9.529854517,68.86668453,519.2871669,336.2420367,556147
Baltimore,1982,2090.143139,28.43987847,68.90719454,1171.04645,821.7496163,798175
Orlando,2003,1684.003488,10.64541639,68.94174423,430.3789768,1174.03735,197268
Houston,1992,1465.103151,27.42976064,68.95782837,656.5445934,712.1709682,1695239
Wichita,1982,593.3523533,10.85187195,68.96189593,236.9908809,276.5477045,285665
Austin,1980,501.7107083,12.52092888,69.01070103,197.4230181,222.7560603,343425
Buffalo,1979,1004.649467,13.54466483,69.02569579,510.0087259,412.0703802,383915
Dallas,1997,1383.800213,19.39083101,69.02764724,521.9751927,773.4065422,1077829
Tulsa,2003,1092.643695,15.4858888,69.05183203,226.1955233,781.9104509,393907
Kansas City,2003,1379.25622,18.38709316,69.06371576,423.800074,868.0053367,445965
Albuquerque,1994,1608.713485,10.79351526,69.07849764,343.9533528,1184.888119,416917
Chicago,2000,1675.474169,21.78855365,69.09492213,667.986641,916.6040519,2896016
Washington,1980,2010.600835,31.48451041,69.10850035,1400.588445,509.4193784,635233
Tulsa,1998,1131.388657,9.838162231,69.12603463,219.8052562,832.6192036,386251
Tampa,2003,1786.493325,12.7762474,69.17870542,551.2483329,1153.29004,320908
Miami,1981,1549.872353,30.86378499,69.26124979,671.4695901,778.2777279,822971
Columbus,1984,765.3765593,10.90380209,69.29190358,404.1441483,281.0367054,568609
Denver,1996,742.3134143,12.39771882,69.34973965,257.0589512,403.5070047,516224
Long Beach,1990,1956.766248,24.68371085,69.39382861,976.4037696,886.2849385,429433
St. Louis,1982,2211.207786,49.63084315,69.39533821,1075.847348,1016.334257,455362
Nashville,1982,702.2596415,14.48626723,69.40435496,359.3459126,259.0231067,462507
Philadelphia,2005,1467.090769,25.5955028,69.52200229,683.6103916,688.3628723,1472915
Nashville,1983,705.9651804,17.38619021,69.54476085,367.6857264,251.348503,465887
Tulsa,1988,926.6545682,9.3682582,69.5927752,269.8058362,577.8876987,373602
Memphis,2013,1655.792766,19.00588574,69.63756536,476.5155673,1090.633747,657691
Cincinnati,1979,941.0345944,12.35602146,69.68796103,410.7141533,448.2764586,404661
Indianapolis,1975,924.6917529,18.87126026,69.72434055,614.2098603,221.8862917,503411
Portland,2000,1076.880335,3.59086107,69.73830183,273.2834267,730.2677459,529121
Las Vegas,1986,852.1929881,16.19317814,69.73862051,417.3521779,348.9090116,463158
Dallas,1996,1535.001909,20.46040629,69.77281406,577.228605,867.540084,1060585
San Francisco,1985,1295.510569,11.58897057,69.80650509,696.8379835,517.27711,733456
Houston,1988,1148.531286,25.50102265,69.89598481,582.4085832,470.7256954,1725421
Tucson,1983,767.4041229,7.187502592,69.93992906,211.754884,478.5218072,361739
Oklahoma City,2003,889.815807,9.392713171,69.96612873,264.721161,545.7358041,521681
Fresno,1981,975.9009447,14.92341574,70.09483152,498.3516409,392.5310565,221129
Indianapolis,1976,837.6286055,13.74487094,70.13926788,478.2406565,275.5038102,494730
Albuquerque,2008,894.4686272,7.204283136,70.14696738,255.9416377,561.175739,527464
Miami,1991,1798.670005,14.94271021,70.20254421,811.5113377,902.0134127,1064064
Kansas City,2000,1626.334802,25.59195552,70.20801957,512.9714978,1017.563329,441545
Oklahoma City,2014,773.8177111,7.281847971,70.22937821,182.2080181,514.0984668,617975
Houston,1984,839.2481267,26.19362349,70.27422453,507.093045,235.6872337,1805783
Columbus,1981,934.9862141,16.16639663,70.35047327,596.2024957,252.2668486,562896
St. Louis,2009,2070.054728,40.25810229,70.38129772,766.0300444,1193.385284,355208
Pittsburgh,1980,1206.963614,11.78675405,70.48478919,766.6104831,358.0815879,424205
Fort Worth,1978,710.3708828,22.88085989,70.50497526,324.0568297,292.928218,375860
Albuquerque,1995,1128.149168,12.62764644,70.52421411,386.6918902,658.3054175,419714
Tulsa,1980,763.1420653,10.11901081,70.55199204,224.3047396,458.1663228,355766
Miami,1996,1703.968882,12.09123779,70.57700282,568.5568705,1052.743771,1116511
St. Louis,1983,1850.3615,33.24133648,70.63784001,839.781132,906.701191,457262
Wichita,1994,742.1935451,13.2647357,70.74525707,334.7766629,323.4068895,316629
Kansas City,2004,1443.830752,19.92571514,70.74748298,430.5297777,922.6277764,446659
Salt Lake City,1983,642.9250603,7.739424629,70.76045375,289.1227915,275.3023904,180892
Orlando,2001,1931.655562,7.862912737,70.76621464,569.2748822,1283.751553,190769
Denver,2014,601.4852266,4.659180916,70.78949069,163.5222205,362.5143345,665353
Cincinnati,1978,814.9036326,14.06282382,70.80755149,320.7310695,409.3021879,405324
Albuquerque,1977,817.5384226,10.60405485,70.80772112,257.9179793,478.2086673,292341
Pittsburgh,1994,1113.691487,17.36327775,70.80961709,669.8426996,355.6758927,368594
Salt Lake City,1978,574.0540541,11.35135135,70.81081081,243.7837838,248.1081081,1.85E+05
Fort Worth,2014,558.0768958,6.584611638,70.8156346,141.6312692,339.0453804,804907
Baltimore,1998,2419.770088,47.26290406,70.81885624,1160.734644,1140.953684,662253
Baltimore,1981,2224.273258,28.59188718,70.85270287,1343.693294,781.1353738,797429
Las Vegas,2015,920.7276712,8.129904349,70.86459932,320.7151243,521.0180433,1562134
Baltimore,1978,1875.199877,25.2005168,70.86845842,1035.779617,743.351285,781730
Baltimore,1989,2046.549903,34.33192948,70.89150324,1043.847902,897.4785688,763138
Wichita,1984,455.4886728,4.115861501,70.9986109,154.6877948,225.6864057,291555
Las Vegas,1988,787.5664705,10.56873494,71.04538489,369.318571,336.6337796,510941
Aurora,1999,568.1063383,4.297915902,71.11097219,177.7774305,314.9200197,255938
Nashville,2004,1551.877565,10.62806458,71.15399165,382.7904614,1087.305047,555134
Albuquerque,1979,886.7337482,15.55673242,71.16377598,269.7603601,530.2528797,302120
Oklahoma City,2004,822.9002807,7.427241599,71.22534251,223.3885742,520.8591224,525094
Milwaukee,1986,984.3119764,13.31669014,71.23627017,354.0956042,545.6634118,623278
Wichita,2009,885.3890408,6.800223047,71.26633754,143.3487018,663.9737783,367635
Jacksonville,1981,979.5586249,15.47403579,71.28488395,406.8454352,485.9542699,575157
Phoenix,1985,844.348445,9.991624997,71.28856038,272.2437148,490.8245448,890746
Baltimore,1979,1962.698239,30.97732839,71.31107433,1072.447753,787.9620838,790901
